20210525_Oocyte4_position1_before_green,20210525_Oocyte4_position2_before_green,20210525_Oocyte4_position3_before_green,20210526_Oocyte1_position1_before_green,20210526_Oocyte1_position3_before_green,20210526_Oocyte1_position4_before_green,20210526_Oocyte4_position6_before_green,20210528_Exp4_position3_before_green,20210528_Exp4_position7_before_green,20210622_Exp3_position1_before_green,20210622_Exp3_position6_before_green,20210714_Exp1_position1_before_green,20210714_Exp3_position1_before_green,20210714_Exp3_position6_before_green,20210525_Oocyte4_position1_after_green,20210525_Oocyte4_position2_after_green,20210525_Oocyte4_position3_after_green,20210526_Oocyte1_position1_after_green,20210526_Oocyte1_position3_after_green,20210526_Oocyte1_position4_after_green,20210526_Oocyte4_position6_after_green,20210528_Exp4_position3_after_green,20210528_Exp4_position7_after_green,20210622_Exp3_position1_after_green,20210622_Exp3_position6_after_green,20210714_Exp1_position1_after_green,20210714_Exp3_position1_after_green,20210714_Exp3_position6_after_green
0.14569861982223464,0.23793213491481394,0.3669923371834056,0.08473738902156686,0.20094023928907498,0.12410159756261373,0.25472775471332504,0.19233774887576344,0.08750478739013855,0.3272889106869574,0.1611335324367146,0.20476370226994683,0.22238401538918975,0.18939242589046135,0.763270967624609,0.2989803780684382,0.22599293641909415,0.8500073365038535,0.502075393270925,0.5112730764538507,0.12348812249838292,0.28303048400594266,0.15186371425003833,0.3799337116511974,0.1718466511598308,0.10937461735594206,0.24571730153072396,0.15499204905191205
0.12558766364956409,0.2473170919164392,0.3113261473531681,0.04283752331990374,0.16520932236767463,0.047822406812400964,0.22630075954655315,0.1413223601812734,0.1316370636014104,0.29320931789562993,0.08778363563176624,0.24561328360992649,0.26478781581094624,0.19513095841094236,0.7671031770305508,0.1564436608067168,0.2492732495075455,0.8345715481749367,0.5310372282815508,0.35942794400651656,0.21257842192585455,0.3082547178505989,0.08815728704223268,0.5167660256587012,0.11092322817516709,0.10567674518102564,0.3635651113924997,0.13583188080338354
0.008147257329833915,0.39753822402595784,0.29722457827242393,0.11239859260204572,0.20499507822122828,0.06929167546146937,0.28410572910010157,0.1371001503633492,0.08187929310765034,0.28532243948927677,0.11874818146046996,0.23063022544192885,0.2608657167274533,0.22296126036497627,0.7078890940742938,0.01835981262024408,0.20133635314433496,0.684872344832943,0.3822689990691465,0.40694054726270246,0.09841679017639551,0.26185222869824526,0.0744793680356117,0.38146591738405533,0.18612488847156328,0.08703468681889309,0.44522537460688194,0.16618216342211178
0.19331001663023722,0.25709803161512523,0.2599203238462685,0.10425075504834137,0.22851929981355906,0.12218699563138197,0.2794559629283015,0.17945918036275574,0.10670719575824794,0.22245382669627595,0.07717768695340149,0.22308247642555448,0.2618817722751478,0.1283128068628304,0.7499458564029146,0.20744130201513605,0.25825458395161344,0.7366507996789198,0.4193948282019307,0.33284599430934886,0.11071374703794816,0.2005819204665683,0.08614140368665922,0.4099675176061195,0.10329318958989962,0.05325685013894002,0.31859259273846535,0.29973604615958954
0.15064692460519674,0.2899044462006546,0.3223738858533441,0.10290412557198368,0.21736877774022245,0.0926648856746702,0.28309497011698936,0.21502743869466487,0.06779068784226708,0.2405384382332929,0.20942640436479637,0.29350552695478055,0.2809649161629504,0.09295400227496409,0.7460392512147184,0.2684059012332838,0.122855977577036,0.6279648106750441,0.37018546814900694,0.45513398215670164,0.16433795253486833,0.1728526821427647,0.03281226258836371,0.42134554686049497,0.0,0.06047828886619194,0.4044946917973451,0.23981440929305678
0.2642445112424951,0.40599755058804293,0.2446404591652407,0.04597925364155133,0.2525758828850341,0.18560978365851047,0.2747457298696799,0.2766301864017109,0.05317857835651985,0.15527620293222968,0.11438293278979396,0.26707145017976974,0.3605158320778085,0.1064309099115644,0.6139272210860796,0.39776600220279906,0.22706028341099835,0.6324066321994835,0.4415801675536116,0.5010665050511409,0.2982482601644659,0.2642908754428456,0.09798847937706166,0.4977021509705193,0.13173667470580516,0.09642990393023108,0.3082479484993074,0.31655795961917776
0.24625819671639773,0.3688286430825834,0.1650772660036402,0.04003791953038145,0.24251801279833454,0.22992848315057926,0.27407921986722045,0.26493952323305625,0.09128744733870847,0.18022461092719025,0.25169114753801747,0.3153563406713731,0.3174026628135513,0.0776333110680155,0.5529987286587439,0.28164396900954397,0.2956047865739899,0.5440880725709699,0.5760153034640628,0.6667250424043982,0.18142779324159747,0.19194159044743514,0.08823100217986182,0.42861410291054797,0.17294407798613712,0.20281827702493388,0.19873217552614267,0.2784904074236284
0.14120833598114166,0.26293418166082183,0.3371580873438391,0.046078306260976316,0.17319588451517734,0.24610665626214862,0.28630040224222175,0.19084196498034126,0.11367564623549484,0.2449927696586465,0.18005689673107625,0.25876874778578257,0.33387335958455155,0.1204829488698165,0.6390895278843666,0.3488648020080461,0.14810610991070772,0.5620204300054378,0.5576455848862188,0.7138500045257595,0.18012517591566507,0.1253820177912456,0.03763684312666456,0.5158386137904029,0.13105484147052582,0.21945365991388424,0.2561604099259746,0.27884019035245766
0.1979465794108791,0.26964249612789076,0.22305135713360627,0.1447960913714841,0.18041354341282456,0.14831555539446556,0.30154218046342385,0.18862227401016615,0.05803933369477086,0.28777731716383786,0.1640914388058619,0.2671178539334766,0.32082483763369996,0.14567437342637699,0.6805015267667766,0.5949519969368798,0.1361396749364369,0.7506376284967069,0.6225345557370423,0.6569710469458988,0.19748675880139294,0.22288088417994728,0.15462126215359498,0.5086500228865761,0.11006736512364562,0.0765043223472769,0.36458126148338227,0.45928409134331377
0.3519579196257179,0.30645217882378095,0.28572791888651994,0.13046506116347328,0.27720472604758045,0.13663961065496577,0.2749408730044211,0.1891534299240508,0.1172543757989345,0.29891638948736277,0.13326936094447972,0.20820471908327592,0.25845461067930475,0.09291162417757916,0.6432308930965676,0.26002486421585563,0.06453197268285912,0.780411966269344,0.5466348771449147,0.48180447932121423,0.16517686302324416,0.20158373793118672,0.07470051344849911,0.5408603514422217,0.048012748333404257,0.0929149806319083,0.5420707799739659,0.4093768279097386
0.40336057878499776,0.23497646659794053,0.2690788941939239,0.15619565019233256,0.27803347721532773,0.20138002005570407,0.2687670664352432,0.11936529920910964,0.14844764211709563,0.2592672605342734,0.11913714162522028,0.23136376170244677,0.28158452304295556,0.14596160275309641,0.551547184284966,0.10041645198039197,0.13532918543201547,0.6706762098757975,0.5026125366633297,0.4021845644054923,0.24720685189178673,0.2006703974459642,0.004091942333700608,0.5242018651181002,0.07536919646277895,0.13988530401925683,0.20978379240605002,0.2838194532216769
0.3103607454470679,0.2335061510983095,0.20905982722875568,0.11209231947204377,0.182218100632279,0.1634710439555362,0.2576033674558971,0.1901677720059029,0.11542273276663895,0.35885653562524467,0.15634992544930154,0.2807498489647053,0.2689399299233345,0.11348787212846356,0.6158317531118107,0.11473937480205598,0.1797863570492631,0.6317636092146489,0.5333672889919268,0.4499313265197694,0.148510840393852,0.2791245940196932,0.17023683620646848,0.4654247252232135,0.13873942671461553,0.21577595533166327,0.28400410398602616,0.17614362851289336
0.3494675806302703,0.15344747214336937,0.3146721173387662,0.09884539891467531,0.21164389690882612,0.13039192484299036,0.3078389821773851,0.11955979472437445,0.09768078926032951,0.4174803638979875,0.0644686397098177,0.22000912012236312,0.30643611971503076,0.1237548070552133,0.7611184496580281,0.38062576518915225,0.1886826508386916,0.5934907948454586,0.37770401203669524,0.15810838997091722,0.21328021480097362,0.17510884511736102,0.16798025036067754,0.5232762915290258,0.24708207843549776,0.22199477659349195,0.39497320790312707,0.26144951221447843
0.4826437640208963,0.0,0.4010762415681261,0.10249029223561162,0.2421993938830865,0.09887632623850397,0.37987153535045387,0.21153698554627964,0.056583842744803506,0.39500889114654586,0.1603051075896983,0.292717555521645,0.31754229253298916,0.09437602287610079,0.7266500571194288,0.31042217169544634,0.20244014613108416,0.5215876625898717,0.4787323415939252,0.26541611406488,0.3666674561317132,0.1584742513557254,0.0,0.47894894547112377,0.2817568699568691,0.20344635348315906,0.2773833741303154,0.29995355823297887
0.2912101944430791,0.17487564973743167,0.34201344425541913,0.11906367928827975,0.24841502764118842,0.14775197732042458,0.3751881001166733,0.25994805312605757,0.0696005700102958,0.3773926785738616,0.11791900281468459,0.24963167020495303,0.32318358253705975,0.1658840172014716,0.546557707155056,0.15845501515015414,0.08927359661225778,0.6239383647364464,0.4477887840947012,0.37168488120865323,0.3561704795750852,0.2445494494151301,0.04417943768889467,0.5351754729432875,0.17911953900280905,0.11988625477719846,0.2851797660097792,0.2718827433563289
0.21596766516031365,0.19980919314766177,0.34682692785227864,0.08393038363140314,0.2246018261024697,0.10559235751175676,0.30452017463936315,0.22769755685723175,0.11329327676337594,0.39276161412099614,0.11119361019859579,0.15770137221253977,0.252881265494068,0.14820764191449437,0.43413741396954425,0.370675351809746,0.14531365249611652,0.7110884782364766,0.34111093547839405,0.45470305114895265,0.37922244341093725,0.14431793465237755,0.21070644676488298,0.537647039359397,0.15921390472257138,0.2622089564279156,0.34863006819627473,0.33840028688078905
0.2031910390960445,0.2537898217409541,0.249692523276207,0.07099702842141745,0.26577263377007093,0.18263198778179796,0.23921456262514215,0.19650850023897654,0.09647523737994194,0.2960385254904407,0.0776337352085835,0.1471061459094643,0.30199913604111106,0.15904163614434658,0.5568028329913888,0.3306302558745258,0.16016973420456662,0.7069714048973318,0.39219810199577315,0.4104942522855084,0.41386333861443847,0.21037152958264668,0.2742278339333344,0.5099046484566723,0.12569887906616073,0.252727306776455,0.26658776405625073,0.23276290302194821
0.27110883033201705,0.16883231887133274,0.2583349806749783,0.19314896177055038,0.3003157120163789,0.13847674725193498,0.2535891907194321,0.22939306933111,0.12850163393003697,0.3929069345753043,0.009496356890549893,0.23104339732589466,0.31583993198037974,0.14683203542001758,0.5290085687408769,0.4140151926976726,0.1891234738239663,0.6386264770108494,0.4388139522630275,0.5400195197972455,0.43363943801722976,0.27406297349008496,0.3018680017631458,0.4919805068871134,0.1078880962306956,0.18948749825334207,0.4263891815462417,0.2379537992598714
0.24565149881957676,0.18605338916076736,0.31493504280329176,0.07290090484264011,0.25768746505309087,0.07171371086668084,0.27302242359527856,0.1851440313425596,0.13966744425488303,0.44061615872626625,0.00881718419977451,0.21945584459739845,0.3429910555944456,0.18886505401189402,0.5707148442730958,0.1820287498404627,0.25194942684334315,0.5894805323712438,0.4495407204454048,0.6248106068059552,0.32640224573720017,0.2577362058859308,0.1944138969582725,0.6031283835826957,0.24162481509331976,0.13411449142373108,0.29429754686401505,0.22073360355779223
0.167608087546746,0.2622691980598519,0.371959680866914,0.1293596825454703,0.2710876988589564,0.1372252201543482,0.2865182204595205,0.20982490170562973,0.11801973648215089,0.3828279230657945,0.06432994073634071,0.1941051169954642,0.2645472038837008,0.15069584163237737,0.5453657213993685,0.2887108896756786,0.17534862329593265,0.568056862220457,0.44495670653529346,0.4798997249125345,0.25572060915122935,0.21655109361233063,0.10470558324469958,0.5954195596585948,0.14790846031665603,0.19400647955942443,0.31778912522474456,0.32312447275367345
0.20711179427905446,0.12800098912133634,0.369874779313024,0.1789157688124019,0.241280015868248,0.17025174812253166,0.3079379279921834,0.3141817756830018,0.11339959412879422,0.440398178044804,0.06253213067252394,0.19683312228549193,0.26222024967539215,0.15553905276207672,0.4933680293218583,0.341336995211511,0.08657312194656294,0.710531767061687,0.5291477129693049,0.5235004978335381,0.20918039816461856,0.3421054571863582,0.19125317238360115,0.4578289554713627,0.12535471562359138,0.055583326010576514,0.2555459935919529,0.1675195687382242
0.20233614660506927,0.22472435761414578,0.333806274570141,0.22638567322358571,0.27850884067743276,0.18693237987010017,0.2332798751083937,0.2940859408524312,0.14085372222691964,0.4580773195642203,0.16651264045155537,0.21430413555607308,0.2557224809458418,0.12869219173465674,0.5653021378041347,0.3523108121522671,0.1050165308619482,0.746339300356468,0.5337727078466844,0.4011397042908136,0.24677929424317946,0.2593693434639472,0.18663469335254945,0.5080075442979338,0.1623035833258657,0.007052895274012373,0.3413634134765922,0.22201810053172868
0.272354599333591,0.13754133173826408,0.2953042485833676,0.11512102042428551,0.2802182112084319,0.12092765093125395,0.36570647998889577,0.26055857716500536,0.16826619381344837,0.45610186963846994,0.15680898889955938,0.16473778755826132,0.26432840910011773,0.2093814344918697,0.53874945649748,0.30908205663936,0.13718619564557114,0.5960035474153925,0.6128981740051869,0.6326224611473388,0.31516109449771923,0.21604050771039993,0.23462023916801183,0.50444128260418,0.1573917865719112,0.14161251427937566,0.36222993743587534,0.2677676500759827
0.2803375926083573,0.05309843929351374,0.28423021753673894,0.11449996657733703,0.2595028518957823,0.06908415364858195,0.31882334186740974,0.2920694671695057,0.126508338763187,0.3758694088117396,0.1139366839186079,0.1852205829203846,0.3096214226897046,0.1892424208790832,0.6152117882596847,0.3333506658031945,0.1241767110092941,0.543739588637913,0.461975516799269,0.5211667801386064,0.30229198323176265,0.28126278768842816,0.2780790737768175,0.41481597905832296,0.20593831292379183,0.16461221320602742,0.31373240199370245,0.18391233675571925
0.10392399250380405,0.03719731132761123,0.2771419417727214,0.20792907103227423,0.2503181914301202,0.10290097016447522,0.33648929255116655,0.19877528877787054,0.16290493859705832,0.29595678273489223,0.1427008911409044,0.190473130888034,0.2978594888679583,0.22207064765168155,0.6513929370297568,0.3892549716614123,0.10408108366091347,0.7122677133412157,0.3714339240447046,0.6838481548675521,0.1468803873198621,0.3135799260479913,0.25564710607909163,0.3759556754113608,0.18778076918581293,0.163220649310052,0.26649126918327937,0.3015687323455151
0.32527160521951987,0.15319852099627285,0.25521882702133697,0.19413341111698534,0.2079179365349879,0.06557760356368975,0.3245202845791573,0.1863572298256691,0.14565665584011836,0.35371582455409667,0.10093817794776773,0.12011433171009428,0.31074968069051895,0.22982651214132493,0.630808450699569,0.42503155297354267,0.0,0.7512677047100349,0.434326536347191,0.7108649710154619,0.2553204750252732,0.3285850687724186,0.17250545717677002,0.42077935685963097,0.04755040046338665,0.12451327675843393,0.20183773500932445,0.20469796684998434
0.40862422259338127,0.21131441193227887,0.22387421645777075,0.1659520293633286,0.2188495862228953,0.03433562104811315,0.3317886792245393,0.2537590837255224,0.15830717884694767,0.40697187854583555,0.09705762188549179,0.17475118218024474,0.31666773674561766,0.18028584363020198,0.6591152192278384,0.4783218072408756,0.0064839160353697585,0.7112481550850599,0.5711736949025533,0.6519061318137277,0.33966276546281526,0.294860593459339,0.14916935075016438,0.5129488388509288,0.20760458347781693,0.21380817450153639,0.2801344626515609,0.23831827895041643
0.3708087187044001,0.32177687628130475,0.28636478278948335,0.10038162604293893,0.22816249222689539,0.094948336307576,0.2915342235708168,0.1728751146913014,0.16211906052753292,0.3139667877886702,0.18199943615852068,0.1565180764930183,0.31321564127130386,0.16707733061037242,0.6593830440439565,0.5437912729438575,0.2094447192356756,0.8486263475431343,0.4932103318872908,0.6993774129184852,0.3827413799765902,0.27705736626151556,0.24043320430676934,0.4324478342313326,0.20230446646224629,0.06082113794201242,0.3522102249118251,0.23448977252352252
0.3790986579506796,0.3492216517323824,0.24351474865786274,0.09097709636057598,0.26891949429079326,0.10826242412483704,0.20138290518654697,0.22530081391576176,0.15908248735382896,0.27682638292847966,0.15566773756345098,0.12724623170286617,0.3351780247755481,0.15447085564069293,0.6905895948405704,0.6067554089123562,0.23723565806714747,0.9466463546207026,0.421978092745783,0.6279569934789705,0.33746015798442086,0.2791310454661075,0.2541592638114334,0.5052032493423555,0.25266142239503947,0.08652905645917576,0.29792299709136855,0.32820808263107354
0.2908792683175408,0.29119431388896766,0.13701824994863246,0.09372930073712205,0.2677424852389384,0.0906472335281336,0.355949323251854,0.19092743834579393,0.1515271152803543,0.3454364511707058,0.1994672150301444,0.12868920996716923,0.36662837238498175,0.1395739454075934,0.6047914190251513,0.3596731726455813,0.19275071807287456,0.776775002373575,0.437436699041631,0.4661728997524601,0.1965256889848436,0.23713028603870095,0.26251765778424313,0.5890342967754744,0.17373240707911705,0.11080363535263708,0.3452468397929098,0.20541957785021653
0.42986464402060826,0.21730928921941267,0.18640539016678254,0.18369156351217492,0.3096149384962894,0.0,0.30142193381349536,0.14425636427701755,0.13017473352267345,0.34981747361687704,0.09030509251372269,0.1404231129958172,0.375716771087672,0.18139305550790832,0.5082091612619513,0.5549565348926252,0.07463966192000987,0.864370700592962,0.5264283330698842,0.5439097051959655,0.35965202042803107,0.20288324356606463,0.2009399432243002,0.5401213631943407,0.07287043999672713,0.12962576150669194,0.4296286522817098,0.1911122803201541
0.31559441406292116,0.23573835735684073,0.13289129395359076,0.1584161303848468,0.34916757246015384,0.05036810247597707,0.22546452998676608,0.18038019948436868,0.16720861581007607,0.2834313273271874,0.20274397827853446,0.16288699168926618,0.4273261594409326,0.28680890908687295,0.6855802788353921,0.38629348283376447,0.1780751308150891,0.7858733460499403,0.5934453870066912,0.6046001393146817,0.3593366499175426,0.24862768518416112,0.22924956485502912,0.4971019528040196,0.10795692891920994,0.11004879116889894,0.3562295317635522,0.3391027920907912
0.2882978047367999,0.4404363495407774,0.1672946040878095,0.2016067185629474,0.3142693965676932,0.09964671543429286,0.2657959434964428,0.22465889149766766,0.1457517819039139,0.21417899457708198,0.204977484030773,0.17247025920958348,0.5148422028333614,0.1556776224138429,0.5146088517754972,0.3895031411162432,0.14681661590260292,0.7493138211101423,0.5838938944213193,0.5387818229759029,0.3363794218872117,0.17956955949523856,0.3530804653380892,0.5361001273927498,0.06385465653137788,0.17621578171750105,0.4321867510570126,0.25505054216353973
0.5209220848825514,0.568398909961555,0.22627073337702464,0.20640013612139144,0.25213927807451564,0.09077800069789867,0.3108396514358825,0.20390020199623907,0.15608197504091023,0.05212203544651366,0.22670724114173388,0.20153328710805543,0.5059725989142542,0.1694484860592877,0.5485515141194933,0.4354617606322884,0.16108782616996026,0.7549715602585896,0.41467616254222467,0.7460340573236622,0.2885640170973202,0.2482230873304649,0.3361350100267629,0.4960679207407534,0.10576337399656839,0.18567870431860184,0.43692090768197644,0.2629338851477466
0.5344612798448,0.4476943615071407,0.1686881090497973,0.17086273008465053,0.2689326038347123,0.036975838633312684,0.2549462600543378,0.17408395228841872,0.19828934737302822,0.0175662586665163,0.17959481808574287,0.29334043667717014,0.4809738923592002,0.1814213075728315,0.7072344111904484,0.287254962207338,0.14250036879875774,0.8442276819237173,0.47986517261768813,0.6029413500930733,0.3471182240526736,0.2723044935245907,0.17039479721567388,0.4607270026673429,0.18858728049840046,0.09043292618805134,0.3968873510975795,0.17125695524248205
