20220727_Exp3_position1_before_red,20220727_Exp3_position2_before_red,20220727_Exp5_position1_before_red,20220727_Exp5_position3_before_red,20220727_Exp7_position1_before_red,20220727_Exp7_position3_before_red,20220728_Exp2_position1_before_red,20220728_Exp4_position1_before_red,20220728_Exp4_position2_before_red,20220728_Exp4_position3_before_red,20220728_Exp6_position1_before_red,20220728_Exp6_position2_before_red,20220729_Exp2_position3_before_red,20220729_Exp5_position1_before_red,20220729_Exp7_position1_before_red,20220729_Exp7_position3_before_red,20220727_Exp3_position1_before_green,20220727_Exp3_position2_before_green,20220727_Exp5_position1_before_green,20220727_Exp5_position3_before_green,20220727_Exp7_position1_before_green,20220727_Exp7_position3_before_green,20220728_Exp2_position1_before_green,20220728_Exp4_position1_before_green,20220728_Exp4_position2_before_green,20220728_Exp4_position3_before_green,20220728_Exp6_position1_before_green,20220728_Exp6_position2_before_green,20220729_Exp2_position3_before_green,20220729_Exp5_position1_before_green,20220729_Exp7_position1_before_green,20220729_Exp7_position3_before_green
0.4119921101417881,0.42123483907936105,0.3254838587378916,0.6882306890705757,0.27787193057228793,0.2570951446233431,0.6981918876243391,0.4703869456131068,0.2629822811996644,0.34169263200329186,0.5893076052872694,0.3631337204263804,0.7195621862799778,0.2590270411217049,0.6377355550991796,0.5982705071477199,0.19071991876243669,0.3641133848407066,0.11624191570152916,0.45451593966540704,0.07873587601617027,0.10499783019382729,0.35998916948436227,0.16273784617215178,0.08210426011574075,0.07753734559618805,0.2869735238031124,0.2411673221794987,0.11971408291690673,0.18867717451160865,0.4666884357454776,0.2794571516358668
0.5021957997177665,0.5313928264458291,0.5325573901010374,0.5421524965911976,0.35576332560348156,0.37010266562312877,0.7793812404241253,0.4108288590818264,0.20449489913323743,0.24277099832870067,0.4775402932687547,0.40401536817170797,0.7432887153746052,0.3122440634574464,0.661654002223655,0.5221284522999127,0.18639598398178675,0.3947025888780953,0.11577575321448513,0.48159326813633596,0.15830565837149305,0.17898692139584788,0.39771546562411975,0.16101851209185633,0.2474585725242283,0.1256340822782237,0.3254255495080441,0.2935553215850364,0.18262584496072323,0.21888562417446136,0.4504347317529634,0.3591692793562617
0.41962898692797446,0.5786594267159635,0.5451775254487902,0.6290030744026166,0.23173445108547824,0.46600901515500204,0.599835072413519,0.19550297822353604,0.21089974687428184,0.29109171992710187,0.5710094931672419,0.3107894964901644,0.7268497862056155,0.18230089544455286,0.6412197522820784,0.4784808664786544,0.18012846235528895,0.3256865684123847,0.10422352264961383,0.5485419391859621,0.10275335391277542,0.2025247708710666,0.38967402789518146,0.08749962817169556,0.30873869895646894,0.16713099623494568,0.33781115860984995,0.2892768706187221,0.17100718841849982,0.25989779689539794,0.3973141180598879,0.31455610773198156
0.6362561911274677,0.5692320285959854,0.44296532898602886,0.5660892872881472,0.4546159293104547,0.5253064692317027,0.6749755185613812,0.4340992230443638,0.3012579581192,0.26611460581679475,0.5771690833308248,0.44861773117254455,0.618734894961889,0.3565896066799811,0.8119879044536824,0.5259575877662163,0.30325687284519776,0.3553108133318751,0.08202649432232206,0.5153299772169149,0.08553879615135078,0.21983904455768424,0.28406989644970404,0.15561659048317802,0.1642015478652935,0.20394558155042136,0.303710121426679,0.2790851985272417,0.1874729064743399,0.28112977945848555,0.38887778774173454,0.3010705021102784
0.6649221489190978,0.628647830061257,0.45157147460808006,0.6562994146710688,0.4984747247289237,0.5000397604329289,0.6315976891396126,0.3919125110925251,0.4727825931323666,0.1879120509956404,0.6316762946107894,0.48863853020192394,0.5691717791411056,0.29565670872273153,0.8683086772089598,0.5178875328211611,0.29303393360685476,0.27013279981815824,0.17471136395523063,0.47786718612855505,0.2896946732403839,0.21141967689377233,0.3116833086785016,0.2355031580617332,0.16497780463429865,0.22009221536434856,0.3749152998786755,0.2652283759259689,0.12336069283206517,0.2525579657962334,0.4777760449157826,0.2783733504132659
0.5925022629979079,0.4764928987543819,0.21121547589710502,0.960670458257077,0.6875786548716525,0.48567159556524736,0.621725461164708,0.375722211227234,0.6822121653754704,0.43398785578110255,0.39097052257584497,0.48211572348846,0.5747025469418123,0.22822280035319972,0.7105106615017456,0.5155140766313333,0.3473588238023868,0.4442307238694433,0.13996868112222977,0.4924336374223966,0.18322531564086383,0.34818502859726597,0.30195345519864797,0.17664719938920964,0.1632835196504517,0.07784635651728464,0.30999439479110735,0.2613099511662134,0.16474054525273782,0.27089021445707956,0.37040168824079905,0.23524448201486123
0.5614329816627998,0.35274977147768666,0.6044158626049708,0.5472281123790058,0.7475560358280281,0.5451280913736595,0.5804748227731263,0.4517387335048548,0.5403083531487323,0.4116016763389298,0.8124292959055074,0.5761677788369881,0.6264314928425357,0.16438607823731974,0.762192919714749,0.5306391617232329,0.17769351928436636,0.3556153115424116,0.02287590573560876,0.5189956566794833,0.17454488708127866,0.2542597063095886,0.3310483586925901,0.23183841829196936,0.17389778511167375,0.15862181129190947,0.27971748576379385,0.3394147062332679,0.1807918216853006,0.16416999449320116,0.3564654164067378,0.3548906339090676
0.620168153591348,0.5034210131383267,0.6511288457528486,0.6341097971309033,0.5722920071548668,0.6644093901586645,0.5904688722607723,0.45166850744077053,0.13707780419830845,0.45558037776415367,0.771768258324265,0.38770546263396455,0.65970905372746,0.3308640951032052,0.6413826314186767,0.5428741612369936,0.22811485724736724,0.4100218509631366,0.08048317968074718,0.448296365088084,0.15868359837900248,0.1805928378206308,0.3796073717948718,0.19186340515403613,0.15616240964975484,0.15921543753506892,0.3503094572899183,0.27343781070575635,0.10022579922923426,0.12677575006065206,0.47200317763568356,0.3481294874950124
0.7291082800030041,0.44083659631362815,0.5214063655147577,0.5702057724112546,0.545451189513355,0.6078114602123632,0.4566245132996297,0.31223146510722305,0.269157014650611,0.6165458683620418,0.7509538331835023,0.4516971430222132,0.4790620933258986,0.3388881316558314,0.6542465423591984,0.6566526670232427,0.2949502228846424,0.3649732706324338,0.17626825614497255,0.5974000479445198,0.21565744493048275,0.10086610346987043,0.47199475204282904,0.15504546220737064,0.11280823668859091,0.2145609198767207,0.2756855404636077,0.2717779224394707,0.15950286059993968,0.1392854254675965,0.3779680676855901,0.4242462689875402
0.7665376724918277,0.4460823771777836,0.4955879286486064,0.7554631564212486,0.5054181670520402,0.567033997262809,0.5941984847277998,0.4078027541385489,0.31530771394236906,0.3605052532565149,0.6533768060460344,0.538585088251437,0.446579289830825,0.4743604179136326,0.7557344078635211,0.6090239959155889,0.3177491517280726,0.30504716505732904,0.14687060144012584,0.5073889301010415,0.18095523727317442,0.08015809701502175,0.4640853937728942,0.12754603234410483,0.12055918376833162,0.2154456669350186,0.3368613464502049,0.2230383281387696,0.12265804755122126,0.22288286692416392,0.30284037741734326,0.36515235126777246
0.7398046509053973,0.48945045499815715,0.43835895588876544,0.4775330122405813,0.6454985082841406,0.6062670812912515,0.5676460803928286,0.30858609396247494,0.38182991997136445,0.20689264208148322,0.6729180198122009,0.5006441921599213,0.5543316601598813,0.4919433695027361,0.8219589402941734,0.5246584168044346,0.5032497754775025,0.3265314437289454,0.11344946662864958,0.5148467568552163,0.26048356814380186,0.2938359314705052,0.2671879402648636,0.16944463724430553,0.12743161270829928,0.16114594260528742,0.3498513814717845,0.2597819329639582,0.09809404490260558,0.2346897515779096,0.28231002417342516,0.4511823216581397
0.8280042532502193,0.41909969030110356,0.49594809773851606,0.6314294157598116,0.6361287204803023,0.5496147423314678,0.6539003968570043,0.44770392691381905,0.4566042801257959,0.47579974636555306,0.49274140474787403,0.6314411994106948,0.6089328871537466,0.383921110801634,0.7592398501511948,0.46459873091510295,0.41473741104404943,0.41559288160380503,0.09486406611360851,0.6411862304847868,0.16022461828059192,0.21734961424224358,0.2651561179205417,0.11984373295786939,0.17993353010900046,0.2024167906776288,0.34477010594283836,0.21127886750826338,0.10666631732889965,0.22492769919785546,0.3268091079226453,0.3424185123643526
0.7421091535794903,0.4070937418993955,0.2743919777074292,0.803777419471906,0.4132673779024698,0.5260640101117058,0.709076171243564,0.4874965684991416,0.48221727902636136,0.3894716508915002,0.5128504019648756,0.6271716208799148,0.4237451199107654,0.22860800151710017,0.6402106098053246,0.5679398035592725,0.2807554874936189,0.3760703004882693,0.19228523713187923,0.5462221039339045,0.15347290292062288,0.18719840343842767,0.22927012890955245,0.0733404063339707,0.1786924489274176,0.3061485041431862,0.3526905734436034,0.286710637309181,0.12392042720833082,0.15909642289133843,0.32426261306924525,0.4667728557474327
